# p/mbar t/s
 0.7e-4       0
 2.2e-4 	  5
 3.2e-4 	 10
 4.4e-4 	 15
 5.8e-4 	 20
 7.9e-4 	 25
10.1e-4 	 30
12.7e-4 	 35
14.9e-4 	 40
17.6e-4 	 45
20.1e-4 	 50
23.2e-4 	 55
26.6e-4 	 60
29.7e-4 	 65
33.2e-4 	 70
36.8e-4 	 75
39.9e-4 	 80
44.1e-4 	 85
48.4e-4 	 90
51.8e-4 	 95
54.3e-4 	100
56.0e-4     105
59.3e-4 	110
62.7e-4 	115
66.2e-4 	120
